T,RESIDUALS,SIG_RESID
2007.43600,-10.97972,4.95477
2007.43874,-3.22338,4.94261
2007.44147,3.23698,4.90264
2007.44421,11.18638,5.03472
2007.44695,-10.68317,4.88352
2007.45243,-6.97207,4.87136
2007.45516,2.39762,4.80879
2007.45790,1.28541,4.81314
2007.46064,2.28332,4.83660
2007.46338,2.19836,4.82270
2007.46611,-1.32245,4.78707
2007.46885,2.78590,4.78707
2007.47159,3.59343,4.82705
2007.47433,5.74014,4.84356
2007.47707,-6.74094,4.95479
2007.47980,1.23819,4.83835
2007.48254,-6.58545,4.80272
2007.48528,-0.33885,4.81662
2007.48802,1.79500,4.89396
2007.49076,0.26413,4.87224
2007.49349,-1.46547,4.83661
2007.49623,-2.45977,4.84965
2007.49897,-1.65177,4.82271
2007.50171,-1.05145,4.84096
2007.50444,-0.51979,4.84444
2007.50718,3.22720,4.90179
2007.50992,1.02656,4.84704
2007.51266,-4.05871,4.90440
2007.51540,-5.83461,4.81402
2007.51813,-0.92410,4.85747
2007.52087,0.17480,4.90092
2007.52361,-2.68787,4.91309
2007.52635,0.51788,4.86269
2007.52908,-3.49092,4.83228
2007.53182,1.09473,4.91744
2007.53456,-4.11516,4.89398
2007.53730,1.24143,4.88181
2007.54004,4.53651,4.90527
2007.54277,-5.29692,4.92960
2007.54551,-4.44284,4.85487
2007.54825,-0.24124,4.86878
2007.55099,-0.82710,4.88442
2007.55373,-2.79343,4.87399
2007.55646,0.73379,4.89485
2007.55920,6.42957,4.87052
2007.56194,-1.59008,4.87921
2007.56468,2.60586,4.90007
2007.56741,-0.79162,4.91136
2007.57015,3.19650,4.84880
2007.57289,-0.38877,4.87052
2007.57563,1.80057,4.84185
2007.57837,-0.93945,4.86444
2007.58110,-3.53385,4.88269
2007.58384,-0.91560,4.85315
2007.58658,-4.74470,4.83229
2007.58932,-1.38714,4.84185
2007.59206,-3.13191,4.90876
2007.59479,2.83500,4.97133
2007.59753,-3.80942,4.94960
2007.60027,-0.95514,4.82969
2007.60301,2.60083,4.83751
2007.60574,3.34550,4.82100
2007.60848,0.33389,4.84533
2007.61122,-0.61201,4.84272
2007.61396,-4.95018,4.84359
2007.61670,-3.19362,5.08951
2007.61943,1.45567,5.08256
2007.62217,-3.04430,5.03563
2007.62491,-6.62053,5.00783
2007.62765,-1.81700,5.17553
2007.63039,1.57429,5.19291
2007.63312,0.18933,5.00348
2007.63586,-1.79886,5.00783
2007.63860,-0.13828,5.01652
2007.64134,1.29307,4.94005
2007.64407,6.22120,5.13469
2007.64681,-6.23188,5.02782
2007.64955,5.54381,5.13296
2007.65229,0.59629,5.14078
2007.65503,-4.35243,5.06171
2007.65776,0.02763,5.08169
2007.66050,-4.03651,5.06866
2007.66324,3.19415,5.04607
2007.66598,1.30461,5.05997
2007.66872,-5.12513,5.05302
2007.67145,-2.35307,5.04867
2007.67419,0.52679,5.28154
2007.67693,-3.07254,5.06345
2007.67967,0.69794,5.02087
2007.68240,6.96222,5.06605
2007.68514,1.27331,5.15382
2007.68788,4.87920,5.15990
2007.69062,5.86290,5.07301
2007.69336,-1.09260,5.09039
2007.69609,-1.18128,5.05997
2007.69883,4.18083,5.11211
2007.70157,0.72075,5.11819
2007.70431,3.47447,5.27807
2007.70705,1.09498,5.13123
2007.70978,1.01330,5.21377
2007.71252,7.47041,5.02348
2007.71526,-3.10768,5.00176
2007.71800,5.01402,5.05042
2007.72073,1.08750,4.88097
2007.72347,12.36477,4.86186
2007.72621,8.69682,4.91052
2007.72895,6.44065,4.92268
2007.73169,7.17826,5.01218
2007.73442,2.80063,4.92268
2007.73716,3.74878,5.02348
2007.73990,6.11968,4.95744
2007.74264,0.30034,4.93050
2007.74538,6.73475,4.91313
2007.74811,2.86092,5.15208
2007.75085,14.12682,5.22247
2007.75359,1.81046,5.13992
2007.75633,6.44083,4.95049
2007.75906,4.00892,4.92008
2007.76180,4.44774,4.95397
2007.76454,-1.18274,4.92008
2007.76728,0.16750,5.19379
2007.77002,-1.51757,5.29546
2007.77275,-1.97195,5.21465
2007.77549,2.38436,5.02435
2007.77823,1.44934,5.02088
2007.78097,5.11799,4.89662
2007.78371,1.06031,4.88619
2007.78644,3.17728,5.07388
2007.78918,14.85889,4.99829
2007.79192,8.03914,5.11994
2007.79466,2.67002,5.05738
2007.79739,10.55952,5.28764
2007.80013,6.83463,4.93833
2007.80287,-0.84466,4.97396
2007.80561,1.09365,4.93225
2007.80835,3.46053,5.05129
2007.81108,1.97099,5.01914
2007.81382,0.76702,5.02610
2007.81656,0.64659,5.13211
2007.81930,3.29371,5.01915
2007.82203,-2.62464,5.01393
2007.82477,-0.56146,5.03131
2007.82751,-1.02978,4.98265
2007.83025,-3.31359,4.98091
2007.83299,0.55409,4.89836
2007.83572,0.36224,4.89141
2007.83846,0.00486,4.88968
2007.84120,1.63294,4.84275
2007.84394,-3.70254,4.84536
2007.84668,-4.58558,4.87664
2007.84941,-2.73020,4.87143
2007.85215,-1.88642,4.98352
2007.85489,-0.97123,4.98874
2007.85763,-3.42166,5.03740
2007.86036,-7.10172,4.98266
2007.86310,4.47958,5.08867
2007.86584,0.16323,4.92009
2007.86858,-0.55278,4.91054
2007.87132,-8.40647,5.30329
2007.87405,-2.26286,4.93313
2007.87679,-2.00294,4.93052
2007.87953,-5.16874,4.92965
2007.88227,-13.45727,5.04349
2007.88501,-6.63554,4.90532
2007.88774,-3.59056,4.96181
2007.89048,-3.85135,4.88882
2007.89322,-3.10493,4.98006
2007.89596,-1.54730,4.93835
2007.89869,-0.36747,4.99048
2007.90143,-4.08947,5.00004
2007.90417,-9.33931,5.09997
2007.90691,-4.70499,4.97832
2007.90965,-3.30554,5.01047
2007.91238,-2.08596,4.97572
2007.91512,-2.74127,5.03046
2007.91786,-6.55149,5.05392
2007.92060,-13.59262,5.18513
2007.92334,-4.33369,5.08520
2007.92607,-4.68270,4.95747
