T,RESIDUALS,SIG_RESID
2001.59069,-0.58015,1.72523
2001.59343,0.10895,1.72654
2001.59890,-0.69904,1.71082
2001.60164,0.38986,1.75143
2001.60712,1.20945,1.70951
2001.60986,0.35614,1.66890
2001.61259,-0.31358,1.65711
2001.61533,-1.62471,1.70296
2001.61807,1.08075,1.72654
2001.62081,0.37280,1.69903
2001.62355,-0.07356,1.68069
2001.62628,0.11567,1.69379
2001.62902,-2.07152,1.76976
2001.63176,0.51089,1.68855
2001.63450,-1.51713,1.82085
2001.63723,-0.87955,1.87848
2001.63997,-1.21139,1.70296
2001.64271,-2.01864,1.71344
2001.64545,-0.82331,1.73178
2001.64819,-0.02539,1.72785
2001.65092,-0.85188,1.76976
2001.65366,0.34622,1.69117
2001.65640,-0.29109,1.77107
2001.65914,-0.69782,1.81168
2001.66188,0.50005,1.73571
2001.66461,-0.73550,1.92432
2001.66735,2.00355,1.78679
2001.67009,1.13119,1.80644
2001.67283,-0.01157,1.72916
2001.67556,-0.52573,1.79203
2001.67830,0.66170,1.90861
2001.68104,-1.22927,1.70427
2001.68378,-0.84363,1.63222
2001.68652,-0.52239,1.65842
2001.68925,0.16645,1.73308
2001.69199,0.68491,1.63091
2001.69461,0.28567,1.85621
2001.69747,2.99065,1.77238
2001.70021,0.91294,1.71343
2001.70294,1.35085,1.62567
2001.70568,1.85239,1.66366
2001.70842,0.75854,1.68855
2001.71116,0.78333,1.66366
2001.71389,0.73874,1.66235
2001.71663,1.09179,1.64401
2001.71937,-0.47353,1.78155
2001.72211,1.12680,1.66628
2001.72485,1.94377,1.61126
2001.72758,1.39439,1.68592
2001.73032,0.13565,1.61126
2001.73306,1.97558,1.69640
2001.73580,0.08116,1.66890
2001.73854,0.98440,1.68985
2001.74127,0.45632,1.66235
2001.74401,-1.59510,1.70426
2001.74675,-0.75384,1.60864
2001.74949,1.15511,1.62043
2001.75222,0.31173,1.61781
2001.75496,0.39305,1.69247
2001.76044,0.62677,1.62567
2001.76318,0.83219,1.65448
2001.76591,0.44531,1.73308
2001.77139,0.93171,1.62174
2001.77413,2.72999,1.63090
2001.77687,-0.25899,1.63352
2001.77960,1.12976,1.64924
2001.78234,0.25325,1.67413
2001.78508,0.81349,1.66234
2001.78782,1.30648,1.62173
2001.79055,1.34822,1.74749
2001.79329,0.80574,1.76714
2001.79603,0.24902,1.65448
2001.79877,0.44708,1.72391
2001.80151,-0.75408,1.65841
2001.80424,0.80255,1.66234
2001.80698,1.92497,1.77237
2001.80972,-0.29781,1.68723
2001.81246,0.73622,1.63221
2001.81520,1.19206,1.74487
2001.81793,0.56572,1.70164
2001.82067,0.27921,1.69116
2001.82341,-0.04947,1.71867
2001.82615,0.28969,1.66889
2001.82888,1.25169,1.67413
2001.83162,1.03955,1.64924
2001.83436,0.67526,1.69640
2001.83710,-0.35416,1.63614
2001.83984,1.13929,1.66889
2001.84257,-0.31538,1.60994
2001.84531,0.00783,1.71867
2001.84805,3.65894,1.80119
2001.85079,2.26195,1.62697
2001.85352,2.41786,1.69509
2001.85626,1.39269,1.66365
2001.85900,0.56643,1.65972
2001.86174,1.67811,1.64269
2001.86448,2.08172,1.69640
2001.86721,1.62726,1.71605
2001.86995,-0.54024,1.69247
2001.87269,-0.08179,1.65448
2001.87785,0.18069,1.85620
2001.90658,1.45888,3.42648
2001.90828,3.11026,1.65972
2001.91102,4.74784,1.62566
2001.91376,1.96747,1.67020
2001.91576,1.32859,2.38142
2002.02053,0.66869,1.75011
2002.02327,1.09213,1.66890
2002.02601,0.40689,1.73308
2002.02875,0.95996,1.73177
2002.03149,3.17436,1.82870
2002.03422,0.58508,1.69379
2002.03696,0.27513,1.74225
2002.03970,2.34752,1.73046
2002.04244,0.32624,1.76583
2002.04517,2.29631,1.70427
2002.04791,0.77072,1.65580
2002.05065,6.39648,1.65318
2002.05339,-1.01640,1.63484
2002.05613,-1.21592,1.64008
2002.05886,-1.08909,1.64270
2002.06160,-1.11589,1.64925
2002.06434,-0.09632,1.63877
2002.06708,0.47562,1.65449
2002.06982,0.20793,1.63222
2002.07255,0.00862,1.65973
2002.07529,-0.92531,1.69379
2002.07803,-0.32785,1.65056
2002.08077,-1.58801,1.68200
2002.08350,0.83721,1.63222
2002.08624,0.50783,1.68462
2002.08898,0.44184,1.71737
2002.09172,-0.91976,1.64663
2002.09446,0.65204,1.64532
2002.09719,-0.19576,1.75143
2002.09993,0.10884,1.64533
2002.10267,0.79285,1.71344
2002.10541,2.38725,1.71082
2002.10815,1.90406,1.65843
2002.11088,1.69428,1.69117
2002.11362,0.88991,1.72392
2002.11636,0.18495,1.65843
2002.11910,0.11939,1.67022
2002.12183,1.78825,1.77501
2002.12457,-0.34048,1.75798
2002.12731,0.70120,1.68856
2002.13005,-0.01471,1.69118
2002.13279,0.52680,1.71869
2002.13552,0.07372,1.68725
2002.13826,0.37105,1.68463
2002.14100,1.67680,1.70559
2002.14374,0.15896,1.72000
2002.14648,-0.75047,1.69380
2002.14921,1.35052,1.69773
2002.15195,1.13592,1.68463
2002.15469,3.20873,1.74227
2002.15743,3.14195,1.75406
2002.16016,1.29159,1.70559
2002.16290,2.52263,1.72524
2002.16564,1.39608,1.69511
2002.16838,3.26493,1.71476
2002.17112,1.56920,1.64009
2002.17385,2.46086,1.68201
2002.17659,1.93393,1.69773
2002.17933,1.91440,1.66236
2002.18207,2.82027,1.67022
2002.18480,2.00154,1.70297
2002.18754,1.09720,1.62176
2002.19028,0.00626,1.72524
2002.19302,2.78570,1.68071
2002.19576,-0.37846,1.67547
2002.19849,1.36876,1.62045
2002.20123,0.43636,1.65844
2002.20397,1.11735,1.62307
2002.20671,1.69071,1.67547
2002.20945,-0.21055,1.71869
2002.21218,1.79555,1.65189
2002.21492,1.36703,1.65189
2002.21766,2.70487,1.65975
2002.22040,1.48008,1.67023
2002.22313,1.50064,1.62569
2002.22587,1.86456,1.61783
2002.22861,1.37282,1.60080
2002.23135,1.94344,1.60473
2002.23409,1.52340,1.66499
2002.23682,0.15470,1.66761
2002.23956,1.29433,1.63879
2002.24230,1.35629,1.61652
2002.24504,-1.31842,1.62176
2002.24778,-0.63481,1.64010
2002.25051,0.36713,1.60866
2002.25325,-0.54463,1.61652
2002.25599,1.75292,1.62438
2002.25873,0.77278,1.72656
2002.26146,-0.28307,1.63879
2002.26420,-0.66762,1.61914
2002.26694,0.53211,1.74097
2002.26968,2.18613,1.81694
2002.27242,0.25643,1.70560
2002.27515,0.87800,1.66237
2002.27789,0.71584,1.65320
2002.28063,-0.38505,1.68595
2002.28337,-0.76870,1.67023
2002.28611,-2.38309,1.67285
2002.28884,-1.62623,1.66892
2002.29158,0.57486,1.68988
2002.29432,1.67819,1.70691
2002.29706,1.66874,1.67285
2002.29979,1.39652,1.70429
2002.30253,0.56752,1.66237
2002.30527,1.71172,1.69905
2002.30801,0.84613,1.64666
2002.31075,1.23873,1.62046
2002.31348,0.74153,1.64666
2002.31622,-1.02549,1.64273
2002.31896,-0.52834,1.61129
2002.32170,1.27899,1.59295
2002.32444,1.82849,1.63880
2002.32717,0.64814,1.61522
2002.32991,1.72195,1.61391
2002.33265,-0.15610,1.59164
2002.33539,1.66799,1.63225
2002.33812,1.01222,1.58902
2002.34086,0.71157,1.59688
2002.34360,1.81603,1.66892
2002.34634,0.13561,1.63880
2002.34908,0.69530,1.58116
2002.35181,1.76308,1.58247
2002.35455,1.65995,1.56675
2002.35729,1.75191,1.56806
2002.36003,1.78095,1.61915
2002.36277,0.76805,1.62701
2002.36550,2.01222,1.56151
2002.36824,1.24145,1.61915
2002.37098,0.95772,1.57330
2002.37372,2.14004,1.61784
2002.37645,-0.15361,1.64273
2002.37919,1.74876,1.57854
2002.38193,-0.17184,1.57854
2002.38467,0.70958,1.57068
2002.38741,1.52700,1.57723
2002.39014,1.65141,1.56937
2002.39288,0.97883,1.61653
2002.39562,-0.03378,1.61129
2002.39836,1.59260,1.58116
2002.40110,0.32994,1.58378
2002.40383,2.25225,1.58509
2002.40657,1.88652,1.60998
2002.40931,2.43273,1.63486
2002.41205,1.58289,1.61653
2002.41478,1.17899,1.69512
2002.41752,0.29601,1.58378
2002.42026,0.90195,1.58247
2002.42300,0.87681,1.62700
2002.42574,2.05658,1.65451
2002.42835,2.22657,1.64534
2002.43107,2.19500,1.74359
2002.43395,2.35326,1.61652
2002.43669,1.64358,1.65713
2002.43943,1.14479,1.64141
2002.44216,1.99485,1.65582
2002.44538,1.01639,2.06580
2002.44764,1.61356,1.71870
2002.45038,1.55519,1.79991
2002.45311,1.64066,1.64927
2002.45585,1.67596,1.64796
2002.45859,1.21109,1.66237
2002.46133,0.51304,1.65582
2002.46407,1.23181,1.71739
2002.46680,1.25838,1.64927
2002.46954,2.04275,1.68595
2002.47228,0.30392,1.64534
2002.47502,1.75888,1.61259
2002.47775,1.66462,1.59949
2002.48049,2.63114,1.63748
