T,RESIDUALS,SIG_RESID
2002.27242,3.71037,2.70986
2002.27515,3.93068,2.63550
2002.27789,3.70414,2.57352
2002.28063,0.41174,2.80283
2002.28337,-1.32952,2.69437
2002.28611,2.03734,2.71761
2002.28884,1.28132,2.67888
2002.29158,1.32442,2.65409
2002.29432,3.85063,2.73311
2002.29706,1.97493,2.66959
2002.29979,4.70033,2.62466
2002.30253,3.21782,2.62156
2002.30527,4.16738,2.71452
2002.30801,2.66802,2.55959
2002.31075,3.70672,2.56733
2002.31348,0.32948,2.58593
2002.31622,1.55930,2.54254
2002.31896,2.71915,2.60607
2002.32170,3.59205,2.49761
2002.32444,3.55697,2.61227
2002.32717,1.44191,2.61382
2002.32991,3.47288,2.57818
2002.33265,2.02385,2.53170
2002.33539,2.36282,2.50381
2002.33812,4.28579,2.52551
2002.34086,3.44774,2.56269
2002.34360,2.28867,2.76875
2002.34634,2.92158,2.61847
2002.34908,3.05345,2.59058
2002.35181,4.68528,2.51776
2002.35455,2.34606,2.49452
2002.35729,3.09179,2.53945
2002.36003,4.25645,2.65256
2002.36277,2.47905,2.65721
2002.36550,3.31557,2.50537
2002.36824,2.55000,2.63242
2002.37098,2.98734,2.43875
2002.37372,0.81659,2.60298
2002.37645,1.94673,2.71298
2002.37919,3.83676,2.50847
2002.38193,1.35467,2.46819
2002.38467,2.94446,2.53171
2002.38741,4.82511,2.49918
2002.39014,2.40263,2.49763
2002.39288,2.80600,2.59834
2002.39562,1.35022,2.63087
2002.39836,4.34428,2.46044
2002.40110,3.25917,2.48369
2002.40383,1.93390,2.52707
2002.40657,3.53544,2.58130
2002.40931,2.53980,2.62623
2002.41205,4.97697,2.54721
2002.41478,5.16794,2.62933
2002.41752,1.99371,2.40622
2002.42026,2.45827,2.47904
2002.42300,3.99061,2.57355
2002.42574,5.08973,2.65412
2002.42847,2.28563,2.53947
2002.43121,4.06829,2.70680
2002.43395,3.82371,2.56116
2002.43943,2.04081,2.72849
2002.44216,4.78947,2.83694
2002.44490,3.00488,2.89736
2002.44764,4.01101,3.00116
2002.45038,2.82087,3.17467
2002.45311,2.27046,2.76567
2002.45585,0.66976,3.01665
2002.45859,2.26677,2.75483
2002.46133,-0.99151,2.90046
2002.46407,4.08690,2.86638
2002.46680,4.46502,2.79821
2002.46954,4.78582,2.82919
2002.47227,3.62633,2.80905
2002.47501,1.59650,2.66652
2002.47775,3.83535,2.61539
2002.48323,4.59505,3.13595
2002.48597,4.72091,3.22270
2002.48871,0.16643,2.88962
2002.49144,1.52360,2.82920
2002.49418,3.48442,2.96553
2002.49692,3.62290,2.82300
2002.49966,1.75501,2.90976
2002.50240,0.66277,3.21650
2002.50513,0.61117,2.85863
2002.50787,1.59520,2.79976
2002.51061,4.82786,2.70371
2002.51335,2.65515,2.67582
2002.51608,3.33206,2.82765
2002.51882,1.47259,3.01821
2002.52156,4.05975,2.68976
2002.52430,1.45951,2.63709
2002.52704,1.79590,2.70371
2002.52977,0.90889,2.67427
2002.53251,2.97249,2.65103
2002.53525,1.74469,2.78427
2002.53799,2.78750,2.60145
2002.54073,1.12292,2.81216
2002.54346,0.85193,2.81526
2002.54620,3.21054,2.81990
2002.54894,2.85474,2.63709
2002.55168,3.59254,2.73469
2002.55441,0.79294,2.75019
2002.55715,2.91792,2.73314
2002.55989,-0.75250,2.81681
2002.56263,1.97866,2.70216
2002.56537,2.49242,2.83849
2002.56810,0.74076,2.79976
2002.57084,0.92669,2.85554
2002.57358,2.26120,2.81061
2002.57632,2.54030,3.01201
2002.57906,3.98299,2.62934
2002.58179,3.65926,2.53173
2002.58453,1.44012,2.76878
2002.58727,1.80756,2.73159
2002.59001,2.37759,2.74554
2002.59274,2.16520,2.67582
2002.59548,0.52040,2.64948
2002.59822,3.27718,2.85244
2002.60096,0.99056,2.70681
2002.60370,3.32452,2.68357
2002.60643,3.25606,2.84159
2002.60917,0.75120,2.67427
2002.61191,0.35293,2.79357
2002.61465,1.74525,2.89582
2002.61739,2.92016,2.82145
2002.62012,1.47267,2.76568
2002.62286,1.68377,2.83075
2002.62560,3.28648,2.95469
2002.62834,3.00178,2.91441
2002.63107,2.45368,2.75173
2002.63381,0.38419,2.73159
2002.63655,1.52330,2.71765
2002.63929,1.66402,2.72849
2002.64203,0.85935,2.75948
2002.64476,1.11730,2.84314
2002.64750,-0.15314,2.77962
2002.65024,1.23104,2.93455
2002.65298,2.60884,2.90821
2002.65572,0.14326,2.75793
2002.65845,0.28732,2.80131
2002.66119,-1.19300,2.67892
2002.66393,2.02332,3.02285
2002.66667,-0.33973,2.68356
2002.66940,2.03486,2.64173
2002.67214,2.86710,2.73469
2002.67488,1.51599,2.68046
2002.67762,-0.38947,2.66342
2002.68036,2.37873,2.71145
2002.68309,1.42558,2.75948
2002.68583,2.47710,2.86948
2002.68857,0.67729,2.88652
2002.69131,1.67315,2.62159
2002.69405,1.02769,2.59990
2002.69678,-0.37009,2.66032
2002.69952,0.05982,2.69905
2002.70226,-0.65458,2.62933
2002.70500,-2.13829,2.93764
2002.70773,-1.75530,2.79821
2002.71047,-0.37960,2.61384
2002.71321,1.39582,2.79046
2002.71595,1.27194,2.72694
2002.71869,-0.62221,2.96553
2002.72142,0.86037,3.02595
2002.72416,-0.05333,2.59680
2002.72690,1.13572,2.61074
2002.72964,0.92550,2.78271
2002.73238,1.22804,2.67271
2002.73511,0.78633,2.68046
2002.73785,-1.00662,2.77032
2002.74059,-2.72980,2.72539
2002.74333,-1.45721,3.00581
2002.74606,1.02315,2.75792
2002.74880,0.12731,2.59680
2002.75154,-1.07275,2.72849
2002.75428,5.14198,2.78581
2002.75702,0.21752,2.66961
2002.75975,0.06987,2.62003
2002.76249,-0.78996,2.80130
2002.76523,-0.20598,2.78426
2002.76797,2.15084,2.79201
2002.77070,-0.49251,2.81215
2002.77344,-2.50802,2.85708
2002.77618,-0.41069,2.92834
2002.77892,0.25951,2.82299
2002.78166,0.79056,2.82144
2002.78439,1.21148,2.77187
2002.78713,1.29628,3.13439
2002.78987,0.24696,2.84778
2002.79261,-2.54948,2.77806
2002.79535,2.24198,2.75327
2002.79808,-0.52765,2.65567
2002.80082,3.39462,2.87567
2002.80356,-6.11219,2.71144
2002.80630,1.04592,2.62468
2002.80903,0.96297,2.64327
2002.81177,-1.46205,2.63243
2002.81451,0.64887,2.80905
2002.81725,1.95475,2.74863
2002.81999,1.22858,2.66961
2002.82272,1.53938,2.92214
2002.82546,0.59916,2.60919
2002.82820,3.97091,2.66651
2002.83094,3.66065,2.65257
2002.83368,1.95038,2.62468
2002.83641,1.89412,2.75637
2002.83915,0.42786,2.69905
2002.84189,2.81362,2.55031
2002.84463,-0.85760,2.59989
2002.84736,7.96721,2.62933
2002.85010,7.10906,2.70059
2002.85284,0.60795,2.66651
2002.85558,-1.49110,2.73623
2002.85832,-0.29210,2.51777
2002.86105,2.96997,2.56425
2002.86379,-1.64789,2.74552
2002.86653,1.45932,2.54101
2002.86927,-2.32137,2.63397
2002.87201,1.19603,2.58439
2002.87474,-1.07747,2.65876
2002.87748,-0.45787,2.80905
2002.88022,-1.28915,2.52552
2002.88296,0.22269,2.53017
