T,RESIDUALS,SIG_RESID
2013.67008,-0.32234,1.61687
2013.67282,0.85872,1.65983
2013.67556,-1.45277,1.64909
2013.67830,-2.09982,1.62626
2013.68104,1.70060,1.65043
2013.68377,-0.61153,1.64908
2013.68651,-0.13119,1.63834
2013.68925,-0.82937,1.59538
2013.69199,-1.49306,1.62089
2013.69472,-0.58527,1.62357
2013.69746,-0.29898,1.63297
2013.70020,-0.16819,1.59806
2013.70294,0.73512,1.61551
2013.70568,-2.20706,1.60074
2013.70841,-0.02071,1.66116
2013.71115,-1.13582,1.63565
2013.71389,-0.18639,1.63967
2013.71663,-0.93942,1.60745
2013.71938,-2.18629,1.59268
2013.72210,-2.22278,1.65310
2013.72483,0.43111,1.72022
2013.72758,-0.21783,1.62490
2013.73032,-0.65997,1.62221
2013.73305,-1.42051,1.58730
2013.73579,0.29056,1.59939
2013.73853,0.32625,1.58864
2013.74127,0.54656,1.63161
2013.74401,-2.18048,1.65443
2013.74674,-1.14687,1.66785
2013.74948,-0.68061,2.40476
2013.75222,1.81032,1.61818
2013.75496,0.98093,1.58864
2013.75770,1.03222,1.66651
2013.76043,1.27921,1.56581
2013.76317,0.54791,1.56849
2013.76591,1.36232,1.78196
2013.76863,1.75580,1.60474
2013.77138,0.37233,1.60608
2013.77412,0.68096,1.61817
2013.77686,-0.52866,1.60742
2013.77960,1.10049,1.58997
2013.78182,-0.92318,1.94975
2013.78582,2.92515,2.64766
2013.78781,1.11565,1.59668
2013.79055,-1.06502,1.60205
2013.79329,1.72113,1.58191
2013.79603,0.15412,1.61950
2013.79876,-1.51406,1.59936
2013.80150,0.69862,1.60339
2013.80424,0.77917,1.57787
2013.80698,-0.75441,1.57250
2013.80971,-0.10310,1.62621
2013.81245,1.83811,1.56444
2013.81519,1.64722,1.59130
2013.81793,-0.08674,1.61412
2013.82067,-1.00377,1.59130
2013.82340,-1.45086,1.60338
2013.82569,-1.44663,2.25443
2013.82888,0.42784,1.61680
2013.83162,-0.82235,1.64500
2013.83436,1.43345,1.61814
2013.83709,-0.66675,1.65708
2013.83983,-0.29495,1.66916
2013.84257,-0.19312,1.64634
2013.84531,0.30474,1.64231
2013.84804,-0.12735,1.59263
2013.85078,-0.02639,1.68124
2013.85352,0.63364,1.62082
2013.85626,0.30974,1.56309
2013.85900,-0.51206,1.58591
2013.86173,-0.08677,1.64633
2013.86447,1.04763,1.66110
2013.86721,0.31216,1.57920
2013.86995,-0.86718,1.57786
2013.87269,-0.01637,1.59397
2013.87542,-1.69541,1.63290
2013.87816,0.30171,1.57920
2013.88090,0.07301,1.65439
2013.88364,0.02450,1.66647
2013.88637,0.16319,1.58457
2013.88911,1.60309,1.55503
2013.89185,2.13921,1.56308
2013.89459,1.07055,1.59262
2013.89733,0.86614,1.58725
2013.90006,1.24498,1.58859
2013.90280,1.07408,1.61276
2013.90554,-0.18254,1.64767
2013.90828,0.55611,1.61276
2013.91102,-0.37294,1.63425
2013.91375,0.96831,1.60068
2013.91649,0.73287,1.60202
2013.91923,-1.36025,1.73762
2013.92197,1.41196,1.64230
2013.92470,0.50252,1.56309
