T,RESIDUALS,SIG_RESID
2010.40109,0.59682,1.71394
2010.40383,0.94422,1.71984
2010.40657,-0.82650,1.70804
2010.40930,0.83567,1.70804
2010.41204,0.56471,1.69477
2010.41478,1.17761,1.70804
2010.41752,0.85238,1.87915
2010.42026,1.35899,1.74197
2010.42299,-0.20856,1.71099
2010.42573,0.67273,1.71542
2010.42847,0.92885,1.75967
2010.43121,1.58079,1.71542
2010.43394,0.05154,1.73017
2010.43668,0.85209,1.74345
2010.43942,0.05945,1.71099
2010.44216,0.68459,1.71542
2010.44490,1.02052,1.72427
2010.44763,0.38823,1.77295
2010.45037,-0.17529,1.71690
2010.45311,-0.04905,1.72427
2010.45585,0.63495,1.71837
2010.45859,1.42370,1.75082
2010.46132,1.37919,1.77148
2010.46406,-0.00058,1.74050
2010.46680,1.65538,1.73017
2010.46954,0.75107,1.71690
2010.47227,1.56247,1.71395
2010.47501,0.59858,1.72575
2010.47775,-0.62460,1.77590
2010.48049,-1.13008,1.74345
2010.48323,2.76513,1.72132
2010.48596,-0.58097,1.71247
2010.48870,-0.77939,1.73902
2010.49144,0.84187,1.73607
2010.49418,-0.17621,1.72575
2010.49692,-0.05362,1.73165
2010.49965,0.50864,1.72722
2010.50239,2.16554,1.71985
2010.50513,-0.11691,1.81868
2010.50787,0.17629,1.72280
2010.51060,0.22913,1.70657
2010.51334,-0.75440,1.71247
2010.51608,0.47370,1.71838
2010.51882,1.52042,1.74050
2010.52156,0.52877,1.75525
2010.52429,-1.79627,1.82606
2010.52703,0.90930,1.74050
2010.52977,1.85648,1.73018
2010.53251,-0.05074,1.72133
2010.53525,1.40163,1.73460
2010.53798,0.22361,1.72133
2010.54072,-0.05683,1.71543
2010.54346,-0.30267,1.93226
2010.54620,-0.07194,1.71100
2010.54893,0.04938,1.71690
2010.55167,-1.12772,1.73608
2010.55441,0.23275,1.72871
2010.55715,0.67679,1.72723
2010.55989,0.35440,1.80394
2010.56262,-0.14543,1.73018
2010.56536,0.40431,1.72871
2010.56810,1.35261,1.71986
2010.57084,0.52047,1.74199
2010.57357,-0.58312,1.77444
2010.57631,1.22685,1.75821
2010.57905,1.04437,1.84082
2010.58179,-0.15056,1.71691
2010.58453,-0.61695,1.74199
2010.58726,0.03322,1.77739
2010.59000,-0.39007,1.76264
2010.59274,-0.94782,1.70806
2010.59548,-1.25702,1.94850
2010.59822,-0.73868,1.75379
2010.60095,-1.21880,1.70659
2010.60369,-0.10138,1.71692
2010.60643,-0.82742,1.73314
2010.60917,0.11208,1.69184
2010.61190,0.39711,1.78330
2010.61464,-0.98731,1.69627
2010.61738,0.40180,1.70954
2010.62012,-1.66454,1.71544
2010.62286,0.55065,1.69037
2010.62559,-0.18562,1.70955
2010.62833,-0.83635,1.72282
2010.63107,-1.10654,1.85410
2010.63381,-0.47219,1.69480
2010.63655,-0.04729,1.70365
2010.63928,-0.77986,1.68742
2010.64202,-0.75887,1.71397
2010.64476,-0.00835,1.71840
2010.64750,-0.10828,1.69185
2010.65023,-0.61966,1.80248
2010.65297,-0.48549,1.74938
2010.65571,-1.24576,1.68595
2010.65845,-1.22049,1.69480
2010.66119,-0.04066,1.71546
2010.66392,-0.06127,1.71546
2010.66666,0.49168,1.72873
2010.66940,0.04120,1.67563
2010.67214,-2.31072,1.69186
2010.67488,-0.57808,1.71103
2010.67761,-0.17286,1.68596
2010.68035,-0.82107,1.69186
2010.68309,-0.66270,1.73464
2010.68583,-1.51475,1.73464
2010.68856,-1.42722,1.67858
2010.69130,0.41390,1.69186
2010.69404,-0.04939,1.75234
2010.69678,-1.57608,1.69039
2010.69952,-1.35418,1.70219
2010.70225,-1.17767,1.80840
2010.70499,-0.81256,1.71989
2010.70773,0.69516,1.72579
2010.71047,-0.70850,1.70219
2010.71321,-1.40654,1.73022
2010.71594,0.40204,1.70662
2010.71868,-0.63775,1.71547
2010.72142,-0.24991,1.99867
2010.72416,-0.73843,1.72137
2010.72689,1.09070,1.74793
2010.72963,-1.29653,1.70810
2010.73237,-0.50010,1.71400
2010.73511,0.56498,1.71400
2010.73785,-0.45327,1.76120
2010.74058,-1.76885,1.75973
2010.74332,-0.27675,1.67860
2010.74606,-0.87398,1.70810
2010.74880,-1.12651,1.72138
2010.75154,-0.52036,1.70663
2010.75427,-0.09750,1.78481
2010.75701,1.45605,1.77596
2010.75975,1.33532,1.68745
2010.76249,-0.08769,1.71253
2010.76522,0.62902,1.72138
2010.76796,0.36146,1.74646
2010.77070,2.96063,1.70073
2010.77344,-0.58145,1.75089
2010.77618,0.35822,1.69041
2010.77891,2.05765,1.70073
2010.78165,0.00183,1.68746
2010.78439,-0.27421,1.73024
2010.78713,0.39252,1.73024
2010.78987,0.14004,1.73614
2010.79260,1.16835,1.67566
2010.79534,1.44545,1.66976
2010.79808,0.01536,1.66976
2010.80082,0.50108,1.66681
2010.80355,-1.18037,1.69484
2010.80629,-2.05400,1.87774
2010.80903,-1.44480,1.70664
2010.81177,-2.57076,1.75532
2010.81451,-0.69186,1.75384
2010.81724,-0.38111,1.69042
2010.81998,1.63250,1.73467
2010.82272,0.11899,1.71107
2010.82546,0.72735,1.69189
2010.82820,2.21660,1.71254
2010.83093,2.54775,1.77302
2010.83367,1.57380,1.75827
2010.83641,0.81076,1.68894
2010.83915,2.12864,1.70812
2010.84188,1.03744,1.68304
2010.84462,1.01118,1.67419
2010.84736,0.98886,1.70074
2010.85010,0.78149,1.74795
2010.85284,-0.69992,1.71697
2010.85557,0.67863,1.71107
2010.85831,1.27716,1.66534
2010.86105,2.21266,1.76860
2010.86379,2.57416,1.67567
2010.86653,2.47965,1.69780
2010.86926,2.17415,1.68305
2010.87200,2.66566,1.67124
