T,RESIDUALS,SIG_RESID
1999.52088,1.23270,1.58521
1999.52361,1.72555,1.60132
1999.52635,1.57007,1.59096
1999.52909,2.54827,1.56794
1999.53183,2.10014,1.57830
1999.53457,0.49168,1.55067
1999.53730,0.46489,1.55297
1999.54004,0.83676,1.52649
1999.54278,1.70928,1.55642
1999.54552,0.69646,1.55872
1999.54825,0.78630,1.59556
1999.55099,-1.60222,1.52303
1999.55373,-1.81810,1.55412
1999.55647,1.64667,1.56333
1999.55921,1.79008,1.58290
1999.56194,0.73713,1.56333
1999.56468,0.28981,1.63240
1999.56742,0.21112,1.57599
1999.57016,-2.18294,1.51728
1999.57290,0.28363,1.56908
1999.57563,2.56583,1.66118
1999.57837,0.73765,1.50231
1999.58111,1.34009,1.52303
1999.58341,2.86776,1.80623
1999.60575,0.25375,1.61052
1999.60849,0.31933,1.56217
1999.61123,0.41551,1.50806
1999.61396,0.23929,1.52993
1999.61670,0.30269,1.56102
1999.61944,0.83769,1.64851
1999.62218,0.02730,1.53224
1999.62491,1.23351,1.61513
1999.62765,0.19533,1.52072
1999.63039,-0.58524,1.53569
1999.63313,-0.56421,1.59786
1999.63587,-0.39757,1.53684
1999.63860,2.17568,1.57598
1999.64134,1.20754,1.61973
1999.64408,2.55600,1.64275
1999.64682,-1.47693,1.62549
1999.64956,-1.33024,1.55296
1999.65229,-1.56094,1.63585
1999.65503,-0.39003,1.70837
1999.65777,-1.36951,1.67038
1999.66051,-0.68137,1.68189
1999.66324,1.62839,1.70492
1999.66598,-0.55424,1.64505
1999.66872,0.40276,1.67844
1999.67146,-0.28662,1.60821
1999.67420,-0.84538,1.70722
1999.67693,-2.57551,1.61858
1999.67967,-1.04001,1.58289
1999.68241,-0.64988,1.62088
1999.68515,-0.64112,1.69571
1999.68789,0.28928,1.63009
1999.69062,0.14332,1.59094
1999.69336,-1.34801,1.59094
1999.69610,-0.75468,1.53453
1999.69884,-0.28771,1.53568
1999.70157,0.45491,1.59440
