T,RESIDUALS,SIG_RESID
2009.68104,3.60588,2.26811
2009.68377,1.01078,2.21010
2009.68651,1.08633,2.21010
2009.68925,-0.78048,2.20823
2009.69199,1.72237,2.22133
2009.69472,1.54688,2.21385
2009.69746,1.21004,2.20449
2009.70020,0.84886,2.25502
2009.70294,-1.08066,2.24192
2009.70568,1.00248,2.18391
2009.70841,3.00230,2.26812
2009.71115,1.64378,2.21572
2009.71389,0.34994,2.25502
2009.71663,1.54678,2.19888
2009.71937,2.99530,2.19888
2009.72210,1.01251,2.17081
2009.72484,1.50840,2.21760
2009.72758,1.09399,2.22883
2009.73032,0.36927,2.16707
2009.73305,0.78425,2.22321
2009.73579,0.33694,2.18579
2009.73853,0.10133,2.18205
2009.74127,-0.13556,2.20076
2009.74401,-0.52574,2.30743
2009.74674,1.06780,2.19328
2009.74948,1.66007,2.20451
2009.75222,1.54907,2.20451
2009.75496,1.61980,2.18018
2009.75770,2.75627,2.23819
2009.76043,1.49549,2.20077
2009.76317,3.06445,2.19141
2009.76591,-0.96383,2.22510
2009.76865,0.94064,2.26627
2009.77138,1.78088,2.18580
2009.77412,1.85389,2.19703
2009.77686,1.50267,2.18393
2009.77960,1.27122,2.18580
2009.78234,1.06557,2.26627
2009.78507,1.27270,2.23446
2009.78781,1.48663,2.33738
2009.79055,3.81236,2.29247
2009.79329,-0.40811,2.31493
2009.79603,1.76623,2.30370
2009.79876,2.26140,2.28873
2009.80150,2.62038,2.28125
2009.80424,2.75020,2.36171
2009.80698,1.91284,2.29622
2009.80971,2.50533,2.29809
2009.81245,1.54667,2.26441
2009.81519,1.30085,2.26628
2009.81793,1.84590,2.34300
2009.82067,1.12581,2.28500
2009.82340,4.55259,2.23822
2009.82614,2.65124,2.26629
2009.82888,2.33278,2.22886
2009.83162,3.41121,2.24945
2009.83436,3.70153,2.27003
2009.83709,2.72775,2.25132
2009.83983,2.34888,2.23822
2009.84257,1.80093,2.24010
2009.84531,0.19989,2.33179
2009.84804,1.81878,2.32992
2009.85078,0.88261,2.31869
2009.85352,0.78237,2.29811
2009.85626,1.28908,2.32618
2009.85900,4.04974,2.32992
2009.86173,1.06036,2.31121
2009.86447,1.40695,2.44406
2009.86721,1.64850,2.33928
2009.86995,1.86204,2.29811
2009.87269,2.24955,2.29250
2009.87542,2.63006,2.27379
2009.87816,3.37457,2.38981
2009.88090,0.55908,2.31870
2009.88364,2.66860,2.28876
2009.88637,1.98414,2.31122
2009.88911,1.00370,2.23824
2009.89185,-0.01470,2.27192
2009.89459,2.06892,2.23637
2009.89733,1.91859,2.22515
2009.90006,2.21731,2.21579
2009.90280,2.40709,2.25696
2009.90554,2.23393,2.34116
2009.90828,1.60484,2.21018
2009.91102,2.37482,2.19521
2009.91375,1.07788,2.19334
2009.91649,0.37203,2.20831
2009.91923,1.38627,2.17463
2009.92197,1.37362,2.18024
2009.92470,1.35307,2.18024
2009.92744,3.89163,2.18586
2009.93018,2.25632,2.19147
2009.93292,0.85812,2.18586
2009.93566,1.52406,2.18960
2009.93839,2.99714,2.26071
2009.94113,1.56135,2.18773
2009.94387,1.87372,2.25510
2009.94661,1.60825,2.27381
2009.94935,1.86293,2.18399
2009.95208,2.50578,2.18212
2009.95482,2.06880,2.19335
2009.95756,2.43700,2.24200
2009.96030,2.18739,2.20645
2009.96303,2.61597,2.21768
2009.96577,3.63474,2.28879
2009.96851,1.88871,2.29066
2009.97125,1.24189,2.25136
2009.97399,1.92528,2.23452
2009.97672,3.79288,2.19336
2009.97946,3.74771,2.19336
2009.98220,2.96577,2.19149
2009.98494,3.30606,2.18587
2009.98767,2.33859,2.18775
2009.99041,3.15536,2.20085
2009.99315,2.79337,2.20272
2009.99589,3.56064,2.20833
2009.99863,0.90717,2.21207
2010.00410,3.68102,2.19898
